row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,profit_margin,revenue_category,discount_bucket,shipping_delay,order_month,order_year,is_weekend_order,is_high_value,business_segment
6177,CA-2016-158421,2016-09-21,2016-09-26,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,Columbia,South Carolina,29203,South,OFF-ST-10002444,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,85.96,7,0.0,24.0688,28.0,Micro,No Discount,5,9,2016,False,False,Profitable
6186,CA-2016-138331,2016-08-07,2016-08-12,Standard Class,JK-15625,Jim Karlsson,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-AR-10002952,Office Supplies,Art,Stanley Contemporary Battery Pencil Sharpeners,106.8,10,0.2,10.68,10.0,Low,No Discount,5,8,2016,True,False,Profitable
6193,CA-2018-104927,2018-12-22,2018-12-26,Standard Class,AG-10330,Alex Grayson,Consumer,United States,Houston,Texas,77095,Central,OFF-PA-10000019,Office Supplies,Paper,Xerox 1931,25.92,5,0.2,9.072,35.0,Micro,No Discount,4,12,2018,True,False,Star Performer
6201,CA-2016-146675,2016-04-16,2016-04-20,Standard Class,SB-20185,Sarah Brown,Consumer,United States,Evanston,Illinois,60201,Central,TEC-CO-10001766,Technology,Copiers,Canon PC940 Copier,1439.968,4,0.2,485.9892,33.75,High,No Discount,4,4,2016,True,True,Star Performer
6206,CA-2017-133697,2017-10-20,2017-10-24,Second Class,CM-12445,Chuck Magee,Consumer,United States,Houston,Texas,77095,Central,OFF-PA-10000726,Office Supplies,Paper,"""Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"""" x 7""""""",51.016,7,0.2,15.9425,31.25,Micro,No Discount,4,10,2017,False,False,Star Performer
6209,CA-2018-148138,2018-09-29,2018-10-03,Standard Class,ME-18010,Michelle Ellison,Corporate,United States,Marion,Ohio,43302,East,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,51.168,2,0.2,-6.396,-12.5,Micro,No Discount,4,9,2018,True,False,Loss-Making
6230,CA-2017-148208,2017-01-22,2017-01-27,Standard Class,BT-11530,Bradley Talbott,Home Office,United States,Cleveland,Ohio,44105,East,TEC-AC-10000171,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",63.45,3,0.2,17.45,28.75,Micro,No Discount,5,1,2017,True,False,Profitable
6248,CA-2018-121580,2018-05-29,2018-06-04,Standard Class,ML-17410,Maris LaWare,Consumer,United States,Columbus,Indiana,47201,Central,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,43.41,1,0.0,19.9686,46.0,Micro,No Discount,6,5,2018,False,False,Star Performer
6249,CA-2018-121580,2018-05-29,2018-06-04,Standard Class,ML-17410,Maris LaWare,Consumer,United States,Columbus,Indiana,47201,Central,FUR-FU-10003981,Furniture,Furnishings,Eldon Wave Desk Accessories,6.24,3,0.0,2.6208,42.0,Micro,No Discount,6,5,2018,False,False,Star Performer
6284,CA-2017-100944,2017-09-24,2017-09-28,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Los Angeles,California,90049,West,OFF-EN-10001453,Office Supplies,Envelopes,"""Tyvek Interoffice Envelopes, 9 1/2"""" x 12 1/2"""""," 100/Box""",304,5.0,0.0,0.0,Micro,Heavy (>40%),4,9,2017,True,False,Break-Even
6290,US-2016-139675,2016-03-13,2016-03-18,Second Class,NF-18595,Nicole Fjeld,Home Office,United States,Chico,California,95928,West,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,915.136,4,0.2,102.9528,11.25,Medium,No Discount,5,3,2016,True,True,Profitable
6298,CA-2015-141313,2015-12-28,2016-01-01,Standard Class,AJ-10780,Anthony Jacobs,Corporate,United States,Beverly,Massachusetts,1915,East,OFF-PA-10003302,Office Supplies,Paper,Xerox 1906,141.76,4,0.0,66.6272,47.0,Low,No Discount,4,12,2015,False,False,Star Performer
6318,CA-2015-100762,2015-11-24,2015-11-29,Standard Class,NG-18355,Nat Gilpin,Corporate,United States,Jackson,Michigan,49201,Central,OFF-PA-10004082,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",15.96,2,0.0,7.98,50.0,Micro,No Discount,5,11,2015,False,False,Star Performer
6320,CA-2018-161459,2018-11-25,2018-11-29,Second Class,EB-13750,Edward Becker,Corporate,United States,Laguna Niguel,California,92677,West,OFF-PA-10002377,Office Supplies,Paper,"""Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""""X8 1/2"""""," 200/Messages""",34,6.0,0.0,0.0,Micro,Heavy (>40%),4,11,2018,True,False,Break-Even
6325,CA-2016-110289,2016-10-29,2016-11-02,Standard Class,NB-18655,Nona Balk,Corporate,United States,San Francisco,California,94109,West,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,33.4,5,0.0,16.032,48.0,Micro,No Discount,4,10,2016,True,False,Star Performer
6327,CA-2015-167927,2015-01-20,2015-01-26,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Westland,Michigan,48185,Central,OFF-ST-10000760,Office Supplies,Storage,Eldon Fold 'N Roll Cart System,13.98,1,0.0,4.0542,29.0,Micro,No Discount,6,1,2015,False,False,Profitable
6332,CA-2015-167927,2015-01-20,2015-01-26,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Westland,Michigan,48185,Central,OFF-AR-10004456,Office Supplies,Art,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,50.51,3,0.0,14.01,29.0,Micro,No Discount,6,1,2015,False,False,Profitable
6342,US-2017-105830,2017-12-31,2018-01-02,First Class,DB-13660,Duane Benoit,Consumer,United States,Lancaster,Ohio,43130,East,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,156.512,4,0.2,-35.2152,-22.5,Low,No Discount,2,12,2017,True,False,Loss-Making
6348,CA-2016-104486,2016-05-01,2016-05-06,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,San Francisco,California,94109,West,OFF-BI-10000309,Office Supplies,Binders,"""GBC Twin Loop Wire Binding Elements, 9/16"""" Spine"," Black""",12,1.0,0.2,0.0,Micro,Heavy (>40%),5,5,2016,True,False,Break-Even
6351,CA-2018-161557,2018-09-03,2018-09-08,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,Dallas,Texas,75217,Central,FUR-FU-10004622,Furniture,Furnishings,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,108.4,5,0.6,-105.69,-97.5,Low,No Discount,5,9,2018,False,False,Loss-Making
6354,US-2016-109015,2016-09-06,2016-09-12,Standard Class,BS-11590,Brendan Sweed,Corporate,United States,New York City,New York,10011,East,OFF-AP-10001962,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,8.39,1,0.0,2.0975,25.0,Micro,No Discount,6,9,2016,False,False,Profitable
6359,CA-2018-139080,2018-01-23,2018-01-28,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,Seattle,Washington,98103,West,OFF-PA-10002262,Office Supplies,Paper,Xerox 192,6.48,1,0.0,3.1104,48.0,Micro,No Discount,5,1,2018,False,False,Star Performer
6402,CA-2018-125472,2018-05-30,2018-05-31,First Class,BD-11725,Bruce Degenhardt,Consumer,United States,Lafayette,Louisiana,70506,South,FUR-BO-10000330,Furniture,Bookcases,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",241.96,2,0.0,33.8744,14.0,Low,No Discount,1,5,2018,False,False,Profitable
6410,CA-2018-161774,2018-05-14,2018-05-15,First Class,GT-14710,Greg Tran,Consumer,United States,Houston,Texas,77041,Central,OFF-PA-10000300,Office Supplies,Paper,Xerox 1936,47.952,3,0.2,16.1838,33.75,Micro,No Discount,1,5,2018,False,False,Star Performer
6441,CA-2017-101161,2017-10-13,2017-10-20,Standard Class,BW-11110,Bart Watters,Corporate,United States,New York City,New York,10024,East,OFF-AR-10001860,Office Supplies,Art,BIC Liqua Brite Liner,34.7,5,0.0,12.492,36.0,Micro,No Discount,7,10,2017,False,False,Star Performer
6457,CA-2015-110065,2015-08-05,2015-08-11,Standard Class,SP-20650,Stephanie Phelps,Corporate,United States,New York City,New York,10009,East,TEC-PH-10002468,Technology,Phones,"Plantronics CS 50-USB -Â headsetÂ - Convertible, Monaural",135.99,1,0.0,36.7173,27.0,Low,No Discount,6,8,2015,False,False,Profitable
6461,US-2018-133361,2018-05-14,2018-05-17,First Class,AJ-10780,Anthony Jacobs,Corporate,United States,Baltimore,Maryland,21215,East,OFF-AR-10003338,Office Supplies,Art,"""Eberhard Faber 3 1/2"""" Golf Pencils""",37.2,5,0.0,9.3,25.0,Micro,No Discount,3,5,2018,False,False,Profitable
6464,US-2018-133361,2018-05-14,2018-05-17,First Class,AJ-10780,Anthony Jacobs,Corporate,United States,Baltimore,Maryland,21215,East,OFF-LA-10004544,Office Supplies,Labels,Avery 505,74.0,5,0.0,37.0,50.0,Micro,No Discount,3,5,2018,False,False,Star Performer
6544,US-2018-107888,2018-11-16,2018-11-19,First Class,CC-12220,Chris Cortes,Consumer,United States,Seattle,Washington,98103,West,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,33.29,1,0.0,7.9896,24.0,Micro,No Discount,3,11,2018,False,False,Profitable
6568,CA-2018-131282,2018-02-05,2018-02-08,Second Class,CB-12025,Cassandra Brandow,Consumer,United States,Waco,Texas,76706,Central,OFF-AR-10003087,Office Supplies,Art,Staples in misc. colors,7.12,5,0.2,0.712,10.0,Micro,No Discount,3,2,2018,False,False,Profitable
6592,CA-2016-103716,2016-04-30,2016-05-06,Standard Class,KB-16585,Ken Black,Corporate,United States,San Francisco,California,94110,West,OFF-AR-10000658,Office Supplies,Art,Newell 324,34.65,3,0.0,9.702,28.0,Micro,No Discount,6,4,2016,True,False,Profitable
6599,CA-2015-169257,2015-06-06,2015-06-12,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Jacksonville,Florida,32216,South,OFF-PA-10002319,Office Supplies,Paper,Xerox 1944,62.016,2,0.2,22.4808,36.25,Micro,No Discount,6,6,2015,True,False,Star Performer
6627,CA-2015-145541,2015-12-14,2015-12-21,Standard Class,TB-21400,Tom Boeckenhauer,Consumer,United States,New York City,New York,10024,East,TEC-MA-10001127,Technology,Machines,"""HP Designjet T520 Inkjet Large Format Printer - 24"""" Color""",6999.96,4,0.0,2239.9872,32.0,High,No Discount,7,12,2015,False,True,Star Performer
6633,US-2017-146857,2017-05-06,2017-05-08,Second Class,BE-11455,Brad Eason,Home Office,United States,Springfield,Missouri,65807,Central,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,54.48,1,0.0,15.2544,28.0,Micro,No Discount,2,5,2017,True,False,Profitable
6655,CA-2018-135937,2018-02-20,2018-02-27,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Gilbert,Arizona,85234,West,TEC-PH-10004447,Technology,Phones,Toshiba IPT2010-SD IPÂ Telephone,333.576,3,0.2,25.0182,7.5,Low,No Discount,7,2,2018,False,False,Break-Even
6689,CA-2018-140494,2018-03-10,2018-03-15,Second Class,CM-11815,Candace McMahon,Corporate,United States,San Francisco,California,94109,West,TEC-AC-10004568,Technology,Accessories,MaxellÂ LTO Ultrium - 800 GB,111.96,4,0.0,21.2724,19.0,Low,No Discount,5,3,2018,True,False,Profitable
6704,CA-2016-139164,2016-06-23,2016-06-28,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Long Beach,California,90805,West,TEC-PH-10002468,Technology,Phones,"Plantronics CS 50-USB -Â headsetÂ - Convertible, Monaural",217.584,2,0.2,19.0386,8.75,Low,No Discount,5,6,2016,False,False,Break-Even
6720,CA-2017-130442,2017-12-16,2017-12-19,First Class,SF-20065,Sandra Flanagan,Consumer,United States,Goldsboro,North Carolina,27534,South,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,34.944,3,0.2,3.0576,8.75,Micro,No Discount,3,12,2017,True,False,Break-Even
6732,CA-2016-156734,2016-06-18,2016-06-20,First Class,BV-11245,Benjamin Venier,Corporate,United States,Smyrna,Tennessee,37167,South,OFF-PA-10001937,Office Supplies,Paper,Xerox 21,20.736,4,0.2,7.2576,35.0,Micro,No Discount,2,6,2016,True,False,Star Performer
6735,CA-2016-141754,2016-12-20,2016-12-25,Standard Class,EM-14200,Evan Minnotte,Home Office,United States,Miami,Florida,33142,South,OFF-LA-10004093,Office Supplies,Labels,Avery 486,11.696,2,0.2,3.9474,33.75,Micro,No Discount,5,12,2016,False,False,Star Performer
6751,CA-2017-154767,2017-06-28,2017-06-30,Second Class,BP-11155,Becky Pak,Consumer,United States,Paterson,New Jersey,7501,East,FUR-CH-10003535,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",121.96,2,0.0,20.7332,17.0,Low,No Discount,2,6,2017,False,False,Profitable
6779,US-2017-147711,2017-09-03,2017-09-08,Second Class,HF-14995,Herbert Flentye,Consumer,United States,Baltimore,Maryland,21215,East,FUR-BO-10003159,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",344.94,3,0.0,31.0446,9.0,Low,No Discount,5,9,2017,True,False,Break-Even
6790,CA-2016-161445,2016-09-07,2016-09-09,Second Class,CC-12610,Corey Catlett,Corporate,United States,Durham,North Carolina,27707,South,OFF-AR-10001953,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,140.736,4,0.2,12.3144,8.75,Low,No Discount,2,9,2016,False,False,Break-Even
6825,CA-2016-154291,2016-07-25,2016-07-29,Standard Class,YS-21880,Yana Sorensen,Corporate,United States,Montgomery,Alabama,36116,South,FUR-TA-10002041,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",358.58,2,0.0,39.4438,11.0,Low,No Discount,4,7,2016,False,False,Profitable
6835,CA-2017-142615,2017-11-20,2017-11-24,Standard Class,BM-11575,Brendan Murry,Corporate,United States,Montebello,California,90640,West,TEC-AC-10004803,Technology,Accessories,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,27.88,2,0.0,3.9032,14.0,Micro,No Discount,4,11,2017,False,False,Profitable
6840,CA-2018-107517,2018-02-05,2018-02-09,Standard Class,FC-14335,Fred Chung,Corporate,United States,Torrance,California,90503,West,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,371.2,5,0.2,41.76,11.25,Low,No Discount,4,2,2018,False,False,Profitable
6848,CA-2017-162110,2017-07-18,2017-07-22,Standard Class,NP-18670,Nora Paige,Consumer,United States,Phoenix,Arizona,85023,West,TEC-PH-10001924,Technology,Phones,iHome FM Clock Radio with Lightning Dock,55.992,1,0.2,3.4995,6.25,Micro,No Discount,4,7,2017,False,False,Break-Even
6877,US-2017-121013,2017-09-05,2017-09-10,Standard Class,MM-17920,Michael Moore,Consumer,United States,Chesapeake,Virginia,23320,South,FUR-TA-10003238,Furniture,Tables,"""Chromcraft Bull-Nose Wood 48"""" x 96"""" Rectangular Conference Tables""",1652.94,3,0.0,314.0586,19.0,High,No Discount,5,9,2017,False,True,Profitable
6897,CA-2018-164756,2018-09-18,2018-09-22,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South,OFF-PA-10003228,Office Supplies,Paper,Xerox 1917,244.55,5,0.0,114.9385,47.0,Low,No Discount,4,9,2018,False,False,Star Performer
6903,CA-2018-111220,2018-09-02,2018-09-08,Standard Class,JS-15595,Jill Stevenson,Corporate,United States,Chicago,Illinois,60653,Central,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,16.0,4,0.2,5.6,35.0,Micro,No Discount,6,9,2018,True,False,Star Performer
6909,US-2018-135503,2018-12-10,2018-12-15,Standard Class,JE-16165,Justin Ellison,Corporate,United States,North Charleston,South Carolina,29406,South,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",14.76,2,0.0,4.2804,29.0,Micro,No Discount,5,12,2018,False,False,Profitable
6934,CA-2015-164182,2015-07-14,2015-07-18,Standard Class,ST-20530,Shui Tom,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10001057,Furniture,Furnishings,Tensor Track Tree Floor Lamp,31.984,2,0.2,1.1994,3.75,Micro,No Discount,4,7,2015,False,False,Break-Even
6941,CA-2018-107132,2018-06-26,2018-06-30,Standard Class,SC-20260,Scott Cohen,Corporate,United States,New York City,New York,10009,East,OFF-SU-10002503,Office Supplies,Supplies,Acme Preferred Stainless Steel Scissors,28.4,5,0.0,8.236,29.0,Micro,No Discount,4,6,2018,False,False,Profitable
6945,CA-2015-148369,2015-09-23,2015-09-27,Standard Class,TH-21115,Thea Hudgings,Corporate,United States,Newark,Delaware,19711,East,OFF-BI-10004876,Office Supplies,Binders,Wilson Jones Suede Grain Vinyl Binders,11.12,4,0.0,5.4488,49.0,Micro,No Discount,4,9,2015,False,False,Star Performer
6990,CA-2018-165099,2018-12-11,2018-12-13,First Class,DK-13375,Dennis Kane,Consumer,United States,Abilene,Texas,79605,Central,OFF-AP-10001634,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum,1.392,2,0.8,-3.7584,-270.0,Micro,No Discount,2,12,2018,False,False,Loss-Making
6999,US-2017-134369,2017-09-16,2017-09-22,Standard Class,BC-11125,Becky Castell,Home Office,United States,Laguna Niguel,California,92677,West,OFF-PA-10002195,Office Supplies,Paper,Xerox 1966,14.9,2,0.0,6.99,49.0,Micro,No Discount,6,9,2017,True,False,Star Performer
7002,CA-2016-104871,2016-03-30,2016-04-03,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Normal,Illinois,61761,Central,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",366.744,4,0.3,-110.0232,-30.0,Low,No Discount,4,3,2016,False,False,Loss-Making
7018,CA-2015-114790,2015-03-11,2015-03-13,Second Class,FM-14215,Filia McAdams,Corporate,United States,Richmond,Kentucky,40475,South,OFF-PA-10000213,Office Supplies,Paper,Xerox 198,14.94,3,0.0,7.0218,47.0,Micro,No Discount,2,3,2015,False,False,Star Performer
7023,CA-2015-124737,2015-08-23,2015-08-27,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Denver,Colorado,80219,West,TEC-PH-10000149,Technology,Phones,Cisco SPA525G2 IP Phone - Wireless,143.64,9,0.2,10.773,7.5,Low,No Discount,4,8,2015,True,False,Break-Even
7029,US-2017-157840,2017-12-20,2017-12-23,Second Class,MC-17575,Matt Collins,Consumer,United States,Fremont,Nebraska,68025,Central,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,33.9,5,0.0,15.594,46.0,Micro,No Discount,3,12,2017,False,False,Star Performer
7111,CA-2017-109666,2017-04-19,2017-04-26,Standard Class,KM-16720,Kunst Miller,Consumer,United States,New York City,New York,10035,East,OFF-SU-10002522,Office Supplies,Supplies,Acme Kleen Earth Office Shears,7.76,2,0.0,2.2504,29.0,Micro,No Discount,7,4,2017,False,False,Profitable
7166,CA-2017-158610,2017-09-19,2017-09-22,First Class,CK-12595,Clytie Kelty,Consumer,United States,Providence,Rhode Island,2908,East,OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts,69.52,2,0.0,17.38,25.0,Micro,No Discount,3,9,2017,False,False,Profitable
7171,US-2018-168613,2018-10-08,2018-10-14,Standard Class,GM-14440,Gary McGarr,Consumer,United States,New York City,New York,10009,East,FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,145.764,2,0.1,3.2392,2.22,Low,No Discount,6,10,2018,False,False,Break-Even
7175,US-2018-141677,2018-03-26,2018-03-30,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Houston,Texas,77070,Central,OFF-PA-10002581,Office Supplies,Paper,Xerox 1951,74.352,3,0.2,23.235,31.25,Micro,No Discount,4,3,2018,False,False,Star Performer
7216,CA-2016-103072,2016-09-27,2016-09-30,Second Class,HW-14935,Helen Wasserman,Corporate,United States,Detroit,Michigan,48205,Central,OFF-PA-10003172,Office Supplies,Paper,Xerox 1996,25.92,4,0.0,12.4416,48.0,Micro,No Discount,3,9,2016,False,False,Star Performer
7217,CA-2016-150770,2016-05-03,2016-05-06,First Class,LC-16870,Lena Cacioppo,Consumer,United States,San Francisco,California,94109,West,OFF-AR-10001246,Office Supplies,Art,Newell 317,8.82,3,0.0,2.5578,29.0,Micro,No Discount,3,5,2016,False,False,Profitable
7222,US-2018-104437,2018-01-27,2018-01-31,Standard Class,TG-21310,Toby Gnade,Consumer,United States,New York City,New York,10035,East,TEC-PH-10000193,Technology,Phones,Jensen SMPS-640 -Â speaker phone,158.63,3,0.0,39.45,26.0,Low,No Discount,4,1,2018,True,False,Profitable
7249,US-2015-127978,2015-03-03,2015-03-08,Standard Class,JS-15595,Jill Stevenson,Corporate,United States,Columbus,Ohio,43229,East,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,44.672,8,0.2,-10.0512,-22.5,Micro,No Discount,5,3,2015,False,False,Loss-Making
7255,CA-2017-152730,2017-05-30,2017-06-04,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Superior,Wisconsin,54880,Central,FUR-FU-10001037,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",47.4,5,0.0,21.33,45.0,Micro,No Discount,5,5,2017,False,False,Star Performer
7265,CA-2018-122056,2018-06-13,2018-06-17,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Springfield,Virginia,22153,South,OFF-AR-10004260,Office Supplies,Art,Boston 1799 Powerhouse Electric Pencil Sharpener,181.86,7,0.0,50.9208,28.0,Low,No Discount,4,6,2018,False,False,Profitable
7283,CA-2018-155936,2018-06-22,2018-06-29,Standard Class,JK-15730,Joe Kamberova,Consumer,United States,Chicago,Illinois,60653,Central,OFF-BI-10002432,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,3.036,3,0.8,-5.0094,-165.0,Micro,No Discount,7,6,2018,False,False,Loss-Making
7284,CA-2018-169439,2018-09-09,2018-09-13,Standard Class,LC-17140,Logan Currie,Consumer,United States,Cleveland,Ohio,44105,East,OFF-AR-10001374,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip",25.92,5,0.2,3.888,15.0,Micro,No Discount,4,9,2018,True,False,Profitable
7311,CA-2016-121699,2016-08-10,2016-08-14,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Detroit,Michigan,48227,Central,OFF-BI-10004632,Office Supplies,Binders,GBC Binding covers,64.75,5,0.0,29.1375,45.0,Micro,No Discount,4,8,2016,False,False,Star Performer
7315,CA-2017-121377,2017-05-28,2017-06-02,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,Park Ridge,Illinois,60068,Central,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,286.4,1,0.2,25.06,8.75,Low,No Discount,5,5,2017,True,False,Break-Even
7395,CA-2018-147844,2018-05-02,2018-05-06,Standard Class,DD-13570,Dorothy Dickinson,Consumer,United States,Los Angeles,California,90049,West,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16â x 11â",34.4,5,0.0,15.824,46.0,Micro,No Discount,4,5,2018,False,False,Star Performer
7433,CA-2015-161249,2015-08-09,2015-08-13,Standard Class,RD-19720,Roger Demir,Consumer,United States,Phoenix,Arizona,85023,West,OFF-FA-10004838,Office Supplies,Fasteners,"Super Bands, 12/Pack",4.464,3,0.2,-0.9486,-21.25,Micro,No Discount,4,8,2015,True,False,Loss-Making
7434,CA-2015-161249,2015-08-09,2015-08-13,Standard Class,RD-19720,Roger Demir,Consumer,United States,Phoenix,Arizona,85023,West,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,9.345,5,0.7,-6.5415,-70.0,Micro,No Discount,4,8,2015,True,False,Loss-Making
7454,CA-2018-134796,2018-06-25,2018-07-01,Standard Class,FM-14380,Fred McMath,Consumer,United States,Bolingbrook,Illinois,60440,Central,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,148.48,2,0.2,16.704,11.25,Low,No Discount,6,6,2018,False,False,Profitable
7461,US-2016-136987,2016-04-11,2016-04-14,Second Class,AR-10540,Andy Reiter,Consumer,United States,Los Angeles,California,90004,West,TEC-CO-10001943,Technology,Copiers,Canon PC-428 Personal Copier,639.968,4,0.2,215.9892,33.75,Medium,No Discount,3,4,2016,False,True,Star Performer
7497,CA-2018-121048,2018-07-14,2018-07-18,Standard Class,TC-21295,Toby Carlisle,Consumer,United States,Westminster,California,92683,West,FUR-FU-10003601,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",276.69,3,0.0,49.8042,18.0,Low,No Discount,4,7,2018,True,False,Profitable
7538,CA-2017-106460,2017-02-19,2017-02-22,Second Class,GT-14710,Greg Tran,Consumer,United States,San Francisco,California,94109,West,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,70.88,2,0.0,33.3136,47.0,Micro,No Discount,3,2,2017,True,False,Star Performer
7553,CA-2015-140396,2015-11-20,2015-11-25,Standard Class,KH-16330,Katharine Harms,Corporate,United States,New York City,New York,10024,East,OFF-BI-10003669,Office Supplies,Binders,3M Organizer Strips,14.9,3,0.2,4.99,35.0,Micro,No Discount,5,11,2015,False,False,Star Performer
7597,CA-2016-164567,2016-06-15,2016-06-19,Standard Class,GK-14620,Grace Kelly,Corporate,United States,Los Angeles,California,90004,West,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,225.576,3,0.2,22.5576,10.0,Low,No Discount,4,6,2016,False,False,Profitable
7609,CA-2018-163209,2018-05-03,2018-05-07,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,San Francisco,California,94122,West,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,25.92,4,0.0,12.4416,48.0,Micro,No Discount,4,5,2018,False,False,Star Performer
7613,US-2016-130491,2016-02-08,2016-02-11,First Class,BH-11710,Brosina Hoffman,Consumer,United States,Garden City,Kansas,67846,Central,OFF-FA-10000134,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",5.81,1,0.0,1.8011,31.0,Micro,No Discount,3,2,2016,False,False,Star Performer
7675,CA-2016-130974,2016-11-27,2016-11-29,Second Class,MA-17560,Matt Abelman,Home Office,United States,Everett,Massachusetts,2149,East,FUR-TA-10004619,Furniture,Tables,Hon Non-Folding Utility Tables,446.068,4,0.3,0.0,0.0,Low,No Discount,2,11,2016,True,False,Break-Even
7694,CA-2015-102330,2015-12-29,2016-01-03,Standard Class,AI-10855,Arianne Irving,Consumer,United States,Brentwood,California,94513,West,TEC-PH-10001051,Technology,Phones,HTC One,319.968,4,0.2,35.9964,11.25,Low,No Discount,5,12,2015,False,False,Profitable
7723,US-2018-138086,2018-04-16,2018-04-20,Standard Class,JO-15550,Jesus Ocampo,Home Office,United States,San Francisco,California,94109,West,OFF-AP-10000027,Office Supplies,Appliances,Hoover Commercial SteamVac,46.85,3,0.0,13.44,30.0,Micro,No Discount,4,4,2018,False,False,Star Performer
7727,CA-2017-113978,2017-09-25,2017-09-29,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Cleveland,Ohio,44105,East,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",331.536,3,0.2,-82.884,-25.0,Low,No Discount,4,9,2017,False,False,Loss-Making
